#Eddynet/DM CSV Export File,,,,,,,,,,,,,,,,,,
#Created: 10/29/2016 07:52:08,,,,,,,,,,,,,,,,,,
#Analysis Group: resolution,,,,,,,,,,,,,,,,,,
#Outage Type: NONE,,,,,,,,,,,,,,,,,,
#Name: ,,,,,,,,,,,,,,,,,,
#Inspection Date: 12/31/1969 19:00:00,,,,,,,,,,,,,,,,,,
#Re-Start Date: 12/31/1969 19:00:00,,,,,,,,,,,,,,,,,,
#Service Days Since Last Inspection: 0,,,,,,,,,,,,,,,,,,
#Comment: ,,,,,,,,,,,,,,,,,,
#ENC1,ENC2,V,PHA,IND,CH,LMF,INF,INT,Extent,UT1,UT2,ANA,GRP,CG,LEG,PC,PRB_SN
9,63,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
9,63,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
9,63,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,64,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
9,64,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
9,64,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
9,65,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
9,65,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,0
9,65,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
9,66,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,66,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,0
9,66,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
9,67,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
9,67,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
9,67,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,68,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
9,68,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
9,68,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
9,69,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
9,69,2.41,78,MBH,6,02C,38.13,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,0
9,69,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
9,70,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,70,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,0
9,70,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
9,71,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
9,71,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
9,71,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,72,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
9,72,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
9,72,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
9,73,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
9,73,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
9,73,0.32,83,DDH,5,TSC,3.38,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,0
9,74,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,74,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,0
9,74,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
9,75,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
9,75,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
9,75,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,76,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
9,76,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
9,76,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
9,77,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
9,77,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
9,77,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,0
9,78,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,78,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,0
9,78,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
9,79,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00015,C,720UC,0
9,79,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
9,79,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
9,80,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
9,80,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
9,80,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00015,C,720UC,0
9,81,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
9,81,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00015,C,720UC,0
9,81,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
9,82,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
9,82,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
9,82,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,83,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
9,83,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,83,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
9,84,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,0
9,84,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
9,84,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
9,85,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,0
9,85,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
9,85,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
9,86,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
9,86,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
9,86,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,87,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
9,87,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,87,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
9,88,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,0
9,88,0.96,129,NQH,3,05H,18.63,,TEHTEC,,,G2886,resolution,SG1BCCAL00014,C,720UC,0
9,88,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
9,89,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,0
9,89,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
9,89,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
9,90,0.27,93,DDH,5,04C,27.02,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
9,90,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
9,90,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,91,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
9,91,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
9,91,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
9,92,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,0
9,92,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
9,92,3.16,187,DNT,1,01H,38.68,,TEHTEC,HR,,W6070,auto,SG1BCCAL00014,C,720UC,0
9,92,2.92,189,DNT,1,01H,43.43,,TEHTEC,HR,,W6070,auto,SG1BCCAL00014,C,720UC,0
9,93,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,0
9,93,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
9,93,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
10,2,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,0
10,2,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,2,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,3,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,3,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,3,3.72,15,INR,1,03H,23.54,,TECTEH,LAR,,S4373,resolution,SG1BHCAL00014,H,720HS,0
10,4,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,4,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
10,4,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,0
10,5,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,5,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,0
10,5,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,6,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,0
10,6,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,6,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,7,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,7,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,0
10,7,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
10,8,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,8,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
10,8,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,0
10,9,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,9,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,0
10,9,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,10,0.45,100,NQH,3,05C,18.56,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,0
10,10,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,10,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,11,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,11,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,0
10,11,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
10,12,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,12,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
10,12,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,0
10,13,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,13,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,13,2.10,182,DNT,1,04H,33.96,,TECTEH,HR,,W6070,auto,SG1BHCAL00013,H,720HS,0
10,13,0.43,128,DDH,5,04H,32.44,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,0
10,13,0.59,158,INR,5,04H,33.93,,TECTEH,,,J8109,secondary,SG1BHCAL00013,H,720HS,0
10,14,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,14,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,0
10,14,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,15,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,0
10,15,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,15,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
10,16,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,16,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
10,16,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,0
10,17,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,17,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,0
10,17,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,18,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,0
10,18,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,18,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
10,19,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,19,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,0
10,19,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
10,20,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,20,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,20,0.40,168,INR,P1,01C,-0.39,,TECTEH,,,S4373,resolution,SG1BHCAL00013,H,720HS,0
10,21,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,21,0.38,144,DDH,5,05C,46.26,,TECTEH,,,L7871,resolution,SG1BHCAL00013,H,720HS,0
10,21,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,22,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,22,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,0
10,22,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,23,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,23,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,23,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,0
10,24,0.48,113,NQH,3,03C,35.36,,TECTEH,,,S4373,resolution,SG1BHCAL00013,H,720HS,0
10,24,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,24,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,25,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,25,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,25,,,,,,,,TECTEH,,,J8109,secondary,SG1BHCAL00013,H,720HS,0
10,26,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,26,2.78,81,MBH,6,05C,5.74,,TECTEH,,,C9309,resolution,SG1BHCAL00016,H,720HS,0
10,26,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,26,2.66,70,MBH,6,04C,47.82,,TECTEH,,,C9309,resolution,SG1BHCAL00016,H,720HS,0
10,27,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,27,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,0
10,27,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,28,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,28,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,28,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,0
10,29,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,29,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,29,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,0
10,30,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,30,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,30,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,0
10,31,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,31,0.80,122,NQH,3,02C,33.32,,TECTEH,,,C9309,resolution,SG1BHCAL00016,H,720HS,0
10,31,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,32,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,32,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,32,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,0
10,33,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,33,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,33,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,0
10,34,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,0
10,34,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,34,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,35,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,35,0.71,101,MBM,58,TSC,19.81,,01CTEC,HR,,G7081,resolution,SG1BCCAL00001,C,720XP,0
10,35,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,0
10,36,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,0
10,36,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,36,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,37,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,37,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,0
10,37,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,38,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,38,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,38,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,0
10,39,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,39,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,0
10,39,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,40,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,40,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,40,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,0
10,41,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,41,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,41,2.12,91,INR,6,02C,30.39,,TECTEH,,,S4373,resolution,SG1BHCAL00015,H,720HS,0
10,42,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,0
10,42,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,42,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,43,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,43,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,43,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,0
10,44,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,44,,,INF,,TSC,25.82,,01CTEC,HR,,C9309,resolution,SG1BCCAL00002,C,720XP,0
10,44,2.06,90,MBH,6,TSC,25.88,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,0
10,44,0.70,86,MBM,10,TSC,24.58,,01CTEC,HR,,C9309,resolution,SG1BCCAL00002,C,720XP,0
10,45,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
10,45,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
10,45,3.12,188,DNT,1,02H,47.36,,TECTEH,HR,,W9098,auto,SG1BHCAL00015,H,720HS,0
10,46,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,46,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,46,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,0
10,47,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
10,47,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,0
10,47,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
10,48,,,,,,,,TEHTEC,,,J5670,auto,SG1BCCAL00016,C,720UL,0
10,48,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
10,48,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
10,49,,,,,,,,TEHTEC,,,J5670,auto,SG1BCCAL00017,C,720UC,0
10,49,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
10,49,,,,,,,,01CTEC,,,M1158,secondary,SG1BCCAL00006,C,720XP,0
10,50,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
10,50,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
10,50,,,,,,,,TEHTEC,,,J5670,auto,SG1BCCAL00017,C,720UC,0
10,51,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
10,51,,,,,,,,TEHTEC,,,J5670,auto,SG1BCCAL00016,C,720UL,0
10,51,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
10,52,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
10,52,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
10,52,,,,,,,,TEHTEC,,,J5670,auto,SG1BCCAL00016,C,720UL,0
10,53,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
10,53,0.73,48,MBM,198,01C,4.17,,01CTEC,HR,,B4260,resolution,SG1BCCAL00005,C,720XP,0
10,53,0.84,118,NQH,3,01C,2.85,,TEHTEC,,,J5670,auto,SG1BCCAL00017,C,720UC,0
10,53,0.98,110,MBM,198,01C,3.01,,01CTEC,HR,,B4260,resolution,SG1BCCAL00005,C,720XP,0
10,54,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
10,54,,,,,,,,TEHTEC,,,J5670,auto,SG1BCCAL00017,C,720UC,0
10,54,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
10,55,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
10,55,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
10,55,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
10,56,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
10,56,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
10,56,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
10,57,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
10,57,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,0
10,57,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
10,58,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
10,58,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,0
10,58,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
10,59,1.95,81,MBH,6,TSH,32.54,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
10,59,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
10,59,0.32,89,MBM,222,TSH,32.54,,01HTEH,HR,,L7871,resolution,SG1BHCAL00025,H,720XP,0
10,60,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
10,60,0.94,119,MBM,178,TSC,43.33,,01CTEC,HR,,B4260,resolution,SG1BCCAL00005,C,720XP,0
10,60,5.09,183,DNT,1,TSH,7.66,,TEHTEC,HR,,W6070,auto,SG1BCCAL00016,C,720UL,0
10,60,8.73,185,DNT,1,01C,48.06,,TEHTEC,HR,,W6070,auto,SG1BCCAL00016,C,720UL,0
10,61,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
10,61,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,0
10,61,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
10,62,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
10,62,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,0
10,62,0.62,45,MBM,106,01C,12.70,,01CTEC,HR,,G4841,resolution,SG1BCCAL00006,C,720XP,0
10,63,3.39,83,MBH,6,02H,20.42,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
10,63,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
10,63,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
10,64,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
10,64,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,0
10,64,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
