	#Master Report ASCII Export File
        #	PLANT:		Surry
        #	UNIT: 		1
        #	SG: 		1B
        #	DATABASE:	SURRY_1R27_SGB  DATE: OCT. 29,2016  7:56 

#FORMAT: ROW,COL,VOLTS,DEG,PCT,CHN,LOCATION,ELEV_FROM,ELEV_TO,EXTENT,UTIL 1,UTIL 2,NAME,TYPE,CAL,LEG,PROBE,S/N #
   8, 40,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   8, 41,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   8, 41,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   8, 41,0.67,136,INR,3,04H,28.73,,TECTEH,,,C9309,resolution,SG1BHCAL00015,H,720HS,707232
   8, 41,2.20,93,INR,6,06C,33.02,,TECTEH,,,S4373,resolution,SG1BHCAL00015,H,720HS,707232
   8, 42,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   8, 42,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,707230
   8, 42,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   8, 43,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   8, 43,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   8, 43,2.21,87,MBH,6,06H,28.07,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,707230
   8, 44,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,707232
   8, 44,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   8, 44,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   8, 45,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   8, 45,2.87,90,MBH,6,TSC,9.98,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,707232
   8, 45,0.54,19,MBM,198,TSC,10.56,,01CTEC,HR,,C9309,resolution,SG1BCCAL00002,C,720XP,708350
   8, 46,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   8, 46,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   8, 46,0.47,93,DDH,5,01C,47.68,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,707230
   8, 46,0.58,151,DDH,5,01C,48.26,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,707230
   8, 46,2.16,182,DNT,1,01C,48.26,,TECTEH,HR,,W6070,auto,SG1BHCAL00016,H,720HS,707230
   8, 47,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   8, 47,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   8, 47,0.37,151,DDH,5,01C,47.84,,TECTEH,,,C9309,resolution,SG1BHCAL00016,H,720HS,707230
   8, 47,3.37,184,DNT,1,01C,48.47,,TECTEH,HR,,W6070,auto,SG1BHCAL00016,H,720HS,707230
   8, 48,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 48,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 48,0.29,115,NQS,3,02C,3.15,,TEHTEC,HR,,C3274,resolution,SG1BCCAL00016,C,720UL,659916
   8, 49,,,,,,,,TEHTEC,,,J5670,auto,SG1BCCAL00016,C,720UL,659916
   8, 49,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 49,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 50,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 50,,,,,,,,TEHTEC,,,J5670,auto,SG1BCCAL00017,C,720UC,659856
   8, 50,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 51,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 51,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 51,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 52,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 52,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 52,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 53,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 53,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 53,0.24,114,NQH,3,02C,2.47,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 54,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 54,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 54,1.54,156,XPS,178,TSC,0.18,,01CTEC,HR,,G4841,resolution,SG1BCCAL00006,C,720XP,708350
   8, 55,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 55,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 55,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 56,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 56,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 56,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 57,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 57,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 57,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 58,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 58,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 58,2.36,186,DNT,1,01C,47.55,,TEHTEC,HR,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 59,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 59,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 59,2.02,186,DNT,1,05H,39.91,,TEHTEC,HR,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 60,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 60,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 60,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 61,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 61,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 61,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 62,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 62,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 62,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 63,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 63,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 63,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 64,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 64,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 64,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 65,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 65,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 65,3.43,185,DNT,1,02H,6.43,,TEHTEC,HR,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 66,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 66,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 66,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 67,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 67,0.67,84,MBM,190,TSH,13.14,,01HTEH,HR,,L7871,resolution,SG1BHCAL00025,H,720XP,690861
   8, 67,2.19,192,DNT,1,02C,4.46,,TEHTEC,HR,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 68,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 68,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 68,0.29,60,NQH,3,TSC,10.69,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 69,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 69,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 69,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 70,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 70,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 70,2.70,185,DNT,1,03H,18.65,,TEHTEC,HR,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 71,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 71,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 71,2.54,12,PVN,1,02H,22.18,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 71,2.31,14,PVN,1,04H,22.12,,TEHTEC,LAR,,S4373,resolution,SG1BCCAL00016,C,720UL,659916
   8, 71,5.88,21,PVN,1,04H,31.77,,TEHTEC,LAR,,S4373,resolution,SG1BCCAL00016,C,720UL,659916
   8, 71,3.63,18,PVN,1,04H,33.82,,TEHTEC,LAR,,S4373,resolution,SG1BCCAL00016,C,720UL,659916
   8, 72,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 72,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 72,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 73,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 73,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 73,4.35,183,DNT,1,TSH,5.64,,TEHTEC,HR,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 74,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 74,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 74,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 75,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 75,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 75,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 76,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 76,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 76,2.95,191,DNT,1,05H,35.74,,TEHTEC,HR,,W6070,auto,SG1BCCAL00016,C,720UL,659916
   8, 77,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
   8, 77,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 77,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 78,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 78,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00017,C,720UC,659856
   8, 78,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 79,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 79,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
   8, 79,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00015,C,720UC,659856
   8, 80,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00015,C,720UC,659856
   8, 80,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 80,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
   8, 81,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
   8, 81,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00015,C,720UC,659856
   8, 81,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
   8, 82,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,659855
   8, 82,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
   8, 82,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 83,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
   8, 83,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,659855
   8, 83,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 84,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,659856
   8, 84,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
   8, 84,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
   8, 85,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
   8, 85,0.31,133,DDH,5,BPC,1.70,,TEHTEC,,,G2886,resolution,SG1BCCAL00014,C,720UC,659856
   8, 85,0.74,142,MBM,78,BPC,2.01,,BPCTEC,HR,,L7871,resolution,SG1BCCAL00008,C,720XP,708350
   8, 86,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 86,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
   8, 86,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,659855
   8, 87,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 87,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,659855
   8, 87,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
   8, 88,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,659856
   8, 88,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
   8, 88,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
   8, 89,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
   8, 89,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
   8, 89,2.38,190,DNT,1,04H,17.35,,TEHTEC,HR,,W6070,auto,SG1BCCAL00014,C,720UC,659856
   8, 90,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
   8, 90,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 90,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,659855
   8, 91,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
   8, 91,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
   8, 91,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,659855
   8, 92,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
   8, 92,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,659856
   8, 92,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
   8, 93,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
   8, 93,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,659856
   8, 93,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
   9,  2,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9,  2,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9,  2,0.91,154,DDH,5,01H,49.80,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9,  2,3.58,178,DNT,1,01H,49.80,,TECTEH,HR,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9,  2,16.26,182,DNT,1,06H,35.72,,TECTEH,HR,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9,  3,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9,  3,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9,  3,0.24,151,DSS,P1,02H,0.10,,TECTEH,HR,,C9309,resolution,SG1BHCAL00014,H,720HS,707230
   9,  3,2.59,88,MBH,6,03C,22.57,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9,  4,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,707232
   9,  4,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9,  4,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9,  5,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9,  5,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9,  5,2.09,90,MBH,6,03C,44.62,,TECTEH,,,L7871,resolution,SG1BHCAL00013,H,720HS,707232
   9,  5,2.09,90,MBH,6,01C,4.71,,TECTEH,,,L7871,resolution,SG1BHCAL00013,H,720HS,707232
   9,  6,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
   9,  6,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9,  6,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9,  7,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
   9,  7,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9,  7,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9,  8,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9,  8,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,707232
   9,  8,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9,  9,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9,  9,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9,  9,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 10,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9, 10,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
   9, 10,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 11,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9, 11,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
   9, 11,0.48,149,DDH,5,05C,41.94,,TECTEH,,,L7871,resolution,SG1BHCAL00013,H,720HS,707232
   9, 11,1.80,178,DNT,1,05C,41.94,,TECTEH,HR,,W6070,auto,SG1BHCAL00013,H,720HS,707232
   9, 12,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9, 12,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,707232
   9, 12,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9, 13,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 13,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9, 13,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9, 14,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   9, 14,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 14,,,NDF,,05C,40.01,,05C06C,,,L7871,secondary,SG1BCCAL00025,C,720PP,654547
   9, 14,17.88,185,DNT,1,05C,40.07,,TECTEH,HR,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9, 15,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9, 15,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   9, 15,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,707232
   9, 16,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9, 16,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,707232
   9, 16,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9, 17,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 17,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9, 17,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9, 18,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   9, 18,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 18,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9, 19,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   9, 19,3.66,130,INR,184,TSH,0.34,,BPHTEH,,,W1424,resolution,SG1BHCAL00020,H,720XP,708350
   9, 19,0.64,141,NQH,3,06C,38.40,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,707232
   9, 20,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,707232
   9, 20,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9, 20,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9, 21,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00014,H,720HS,707230
   9, 21,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 21,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9, 22,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 22,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,707230
   9, 22,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   9, 23,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   9, 23,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00013,H,720HS,707232
   9, 23,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9, 24,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9, 24,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,707232
   9, 24,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9, 25,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,707230
   9, 25,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9, 25,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 26,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 26,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,707230
   9, 26,0.42,86,MBM,222,TSC,25.66,,01CTEC,HR,,G7081,resolution,SG1BCCAL00001,C,720XP,690861
   9, 26,0.48,77,MBM,42,TSC,26.51,,01CTEC,HR,,G7081,resolution,SG1BCCAL00001,C,720XP,690861
   9, 27,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,707232
   9, 27,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   9, 27,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9, 28,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,707232
   9, 28,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9, 28,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9, 29,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 29,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9, 29,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,707230
   9, 30,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   9, 30,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 30,3.10,189,DNT,1,05C,36.09,,TECTEH,HR,,W6070,auto,SG1BHCAL00016,H,720HS,707230
   9, 31,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,690861
   9, 31,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,707232
   9, 31,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
   9, 32,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00015,H,720HS,707232
   9, 32,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9, 32,0.51,122,MBM,22,TSH,38.55,,01HTEH,HR,,W1424,resolution,SG1BHCAL00020,H,720XP,708350
   9, 33,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
   9, 33,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
   9, 33,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00016,H,720HS,707230
